time,altp,temp,p,gx,gy,gz,ax,ay,az,vz,alt,lat,lon
0.011876103064702881,-1.772514346624498e-14,14.99992293846401,1013.2486053546049,-1.1916850703382187e-39,-1.1984976217158108e-39,1.1980822506197738e-50,-4.7098845049509114e-26,-1.1831669079271061e-09,-1.3523659640503234e-08,-1.6474546120563212e-11,-1.772514346624498e-14,0.0,0.0
0.011876103064702881,-1.772514346624498e-14,14.99992293846401,1013.2486053546049,-1.1916850703382187e-39,-1.1984976217158108e-39,1.1980822506197738e-50,-4.7098845049509114e-26,-1.1831669079271061e-09,-1.3523659640503234e-08,-1.6474546120563212e-11,-1.772514346624498e-14,0.0,0.0
0.011876103064702881,-1.772514346624498e-14,14.99992293846401,1013.2486053546049,-1.1916850703382187e-39,-1.1984976217158108e-39,1.1980822506197738e-50,-4.7098845049509114e-26,-1.1831669079271061e-09,-1.3523659640503234e-08,-1.6474546120563212e-11,-1.772514346624498e-14,0.0,0.0
0.034876329067641154,-5.6609650825306884e-11,14.999773694832925,1013.2459043710327,-3.8059424373093225e-36,-3.827700013232437e-36,3.826373422406565e-47,-1.5042186697136962e-22,-3.77873756866131e-06,-4.319116804820801e-05,-5.2615557395433e-08,-5.6609650825306884e-11,0.0,0.0
0.005101193636987245,-4.253607721412517e-15,14.999966899426965,1013.249400951964,-2.859757285652316e-40,-2.8761057689226665e-40,2.875108978287532e-51,-1.1302588966556042e-26,-2.839315746505875e-10,-3.2453527486616005e-09,-3.9534944650036e-12,-4.253607721412517e-15,0.0,0.0
0.005101193636987245,-4.253607721412517e-15,14.999966899426965,1013.249400951964,-2.859757285652316e-40,-2.8761057689226665e-40,2.875108978287532e-51,-1.1302588966556042e-26,-2.839315746505875e-10,-3.2453527486616005e-09,-3.9534944650036e-12,-4.253607721412517e-15,0.0,0.0
0.005101193636987245,-4.253607721412517e-15,14.999966899426965,1013.249400951964,-2.859757285652316e-40,-2.8761057689226665e-40,2.875108978287532e-51,-1.1302588966556042e-26,-2.839315746505875e-10,-3.2453527486616005e-09,-3.9534944650036e-12,-4.253607721412517e-15,0.0,0.0
0.01020238727397449,4.484870890296643e-14,14.999933798853874,1013.2488019039281,3.015238603026784e-39,3.032475932259237e-39,-3.031424947402138e-50,1.1917096159554202e-25,2.993685683746231e-09,3.421798394324726e-08,4.1684408629847866e-11,4.484870890296643e-14,0.0,0.0
0.01020238727397449,4.484870890296643e-14,14.999933798853874,1013.2488019039281,3.015238603026784e-39,3.032475932259237e-39,-3.031424947402138e-50,1.1917096159554202e-25,2.993685683746231e-09,3.421798394324726e-08,4.1684408629847866e-11,4.484870890296643e-14,0.0,0.0
0.01020238727397449,4.484870890296643e-14,14.999933798853874,1013.2488019039281,3.015238603026784e-39,3.032475932259237e-39,-3.031424947402138e-50,1.1917096159554202e-25,2.993685683746231e-09,3.421798394324726e-08,4.1684408629847866e-11,4.484870890296643e-14,0.0,0.0
